v1	geneId	geneSymbol	DSI	DPI	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	score	EI	YearInitial	YearFinal	NofPmids	NofSnps	source
30224	54919	DNAAF5	0.67	0.5	C3543825	CILIARYDYSKINESIA,PRIMARY,18	disease		DiseaseorSyndrome	0.7	1	2012	2018	3	1	CTD_human;GENOMICS_ENGLAND;UNIPROT
30238	54928	IMPAD1	0.7	0.385	C3279757	CHONDRODYSPLASIAWITHJOINTDISLOCATIONS,GPAPPTYPE	disease		DiseaseorSyndrome	0.71	1	2011	2012	2	4	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30240	54931	TRMT10C	0.839	0.154	C4310773	COMBINEDOXIDATIVEPHOSPHORYLATIONDEFICIENCY30	disease		DiseaseorSyndrome	0.7	1	2016	2016	1	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30245	54936	ADPRS	0.743	0.308	C4748527	NEURODEGENERATION,CHILDHOOD-ONSET,STRESS-INDUCED,WITHVARIABLEATAXIAANDSEIZURES	disease		DiseaseorSyndrome	0.6	1	2018	2018	2	8	GENOMICS_ENGLAND;UNIPROT
30247	54938	SARS2	0.57	0.692	C3151209	Hyperuricemia,pulmonaryhypertension,renalfailure,alkalosissyndrome	disease	C23;C18;C13;C11;C05;C12;C08;C10;C14	DiseaseorSyndrome	0.72	1	2011	2016	3	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30255	54941	RNF125	0.647	0.654	C4015710	TENORIOSYNDROME	disease		DiseaseorSyndrome	0.7	1	2014	2014	1	3	CTD_human;GENOMICS_ENGLAND;UNIPROT
30266	54949	SDHAF2	0.604	0.692	C1708353	HereditaryParaganglioma-PheochromocytomaSyndrome	disease	C16;C04	DiseaseorSyndrome	0.6	1	1981	2017	6	5	CLINGEN;GENOMICS_ENGLAND
30267	54949	SDHAF2	0.604	0.692	C1866552	PARAGANGLIOMAS2(disorder)	disease	C16;C04	DiseaseorSyndrome	0.71	1	2009	2012	1	1	CTD_human;GENOMICS_ENGLAND;UNIPROT
30277	54968	TMEM70	0.636	0.654	C3279699	Encephalocardiomyopathy,Mitochondrial,Neonatal,DueToAtpSynthaseDeficiency	disease	C18;C05;C10	DiseaseorSyndrome	0.7	1	2008	2016	5	4	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30284	54977	SLC25A38	0.716	0.462	C4225425	ANEMIA,SIDEROBLASTIC,2,PYRIDOXINE-REFRACTORY	disease		DiseaseorSyndrome	0.6	1	2009	2015	2	8	GENOMICS_ENGLAND;UNIPROT
30290	54982	CLN6	0.67	0.231	C0022340	Late-InfantileNeuronalCeroidLipfuscinosis	disease	C16;C18;C10	DiseaseorSyndrome	0.59	1	1998	2019	1	0	CTD_human
30291	54982	CLN6	0.67	0.231	C0022797	AdultNeuronalCeroidLipofuscinosis	disease	C16;C18;C10	DiseaseorSyndrome	0.83	1	1998	2019	5	6	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30293	54982	CLN6	0.67	0.231	C0027877	NeuronalCeroid-Lipofuscinoses	disease	C16;C18;C10	DiseaseorSyndrome	0.7	0.952	1998	2019	1	6	CTD_human
30300	54982	CLN6	0.67	0.231	C0751383	JuvenileNeuronalCeroidLipofuscinosis	disease	C16;C18;C10	DiseaseorSyndrome	0.58	1	1998	2019	1	0	CTD_human
30310	54982	CLN6	0.67	0.231	C1866282	CEROIDLIPOFUSCINOSIS,NEURONAL,6	disease	C16;C18;C10	DiseaseorSyndrome	0.92	1	1998	2019	9	41	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30324	55005	RMND1	0.674	0.462	C3554067	COMBINEDOXIDATIVEPHOSPHORYLATIONDEFICIENCY11	disease		DiseaseorSyndrome	0.7	1	2012	2016	6	6	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30342	55149	MTPAP	0.581	0.769	C3150925	SPASTICATAXIA4,AUTOSOMALRECESSIVE	disease		DiseaseorSyndrome	0.7	1	2010	2017	3	1	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30348	55151	TMEM38B	0.78	0.231	C3554428	OSTEOGENESISIMPERFECTA,TYPEXIV	disease		DiseaseorSyndrome	0.51	1	2012	2017	1	0	CTD_human;GENOMICS_ENGLAND
30352	55154	MSTO1	0.582	0.692	C4540096	MYOPATHY,MITOCHONDRIAL,ANDATAXIA	disease		DiseaseorSyndrome	0.7	1	2017	2018	3	6	GENOMICS_ENGLAND;ORPHANET;UNIPROT
30353	55157	DARS2	0.638	0.577	C1970180	LeukoencephalopathywithBrainstemandSpinalCordInvolvementandLactateElevation	disease	C18;C10	DiseaseorSyndrome	0.78	1	2007	2019	6	19	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30367	55163	PNPO	0.659	0.5	C1864723	Pyridoxamine5-Prime-PhosphateOxidaseDeficiency	disease	C23;C18;C10;C14	DiseaseorSyndrome	0.71	1	2005	2019	4	10	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30371	55165	CEP55	0.534	0.731	C1856053	HydranencephalywithRenalAplasia-Dysplasia	disease	C16;C13;C12;C10	DiseaseorSyndrome	0.62	1	2017	2019	2	3	GENOMICS_ENGLAND;ORPHANET
30379	55172	DNAAF2	0.678	0.538	C2675867	CILIARYDYSKINESIA,PRIMARY,10	disease	C16;C08;C09	DiseaseorSyndrome	0.7	1	2008	2019	1	0	CTD_human;GENOMICS_ENGLAND
30385	55180	LINS1	0.691	0.231	C3280538	MENTALRETARDATION,AUTOSOMALRECESSIVE27	disease		DiseaseorSyndrome	0.7	1	2011	2018	4	4	CTD_human;GENOMICS_ENGLAND;UNIPROT
30389	55187	VPS13D	0.769	0.346	C1846492	SPINOCEREBELLARATAXIA,AUTOSOMALRECESSIVE4	disease	C16;C10	DiseaseorSyndrome	0.7	1	2018	2018	2	11	CTD_human;GENOMICS_ENGLAND;UNIPROT
30400	55193	PBRM1	0.566	0.615	C0279702	Conventional(ClearCell)RenalCellCarcinoma	disease	C04;C13;C12	NeoplasticProcess	0.7	1	2011	2020	2	0	CGI;CTD_human
30431	55209	SETD5	0.56	0.731	C3810406	MENTALRETARDATION,AUTOSOMALDOMINANT23	disease		DiseaseorSyndrome	0.7	1	2014	2018	5	16	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30440	55210	ATAD3A	0.628	0.692	C4310677	HAREL-YOONSYNDROME	disease		DiseaseorSyndrome	0.7	1	2015	2018	4	3	CTD_human;GENOMICS_ENGLAND;ORPHANET
30447	55212	BBS7	0.682	0.462	C1859565	BARDET-BIEDLSYNDROME7	disease	C16;C11;C10	DiseaseorSyndrome	0.7	1	2003	2015	4	11	CTD_human;GENOMICS_ENGLAND;UNIPROT
30455	55213	RCBTB1	0.572	0.692	C4310680	RETINALDYSTROPHYWITHORWITHOUTEXTRAOCULARANOMALIES	disease		DiseaseorSyndrome	0.7	1	2016	2016	1	6	CTD_human;GENOMICS_ENGLAND;UNIPROT
30458	55214	P3H2	0.743	0.308	C3280346	MYOPIA,HIGH,WITHCATARACTANDVITREORETINALDEGENERATION	disease		DiseaseorSyndrome	0.7	1	2011	2011	1	3	CTD_human;GENOMICS_ENGLAND;UNIPROT
30465	55215	FANCI	0.543	0.731	C1836861	FANCONIANEMIA,COMPLEMENTATIONGROUPI	disease	C16;C18;C15	DiseaseorSyndrome	0.71	1	2001	2018	5	6	CTD_human;GENOMICS_ENGLAND;UNIPROT
30471	55217	TMLHE	0.821	0.231	C3550875	AUTISM,SUSCEPTIBILITYTO,X-LINKED6	disease		DiseaseorSyndrome	0.6	1	2011	2015	2	0	GENOMICS_ENGLAND;UNIPROT
30481	55240	STEAP3	0.666	0.385	C3808920	ANEMIA,HYPOCHROMICMICROCYTIC,WITHIRONOVERLOAD2	disease		DiseaseorSyndrome	0.6	1	2011	2011	1	1	GENOMICS_ENGLAND;ORPHANET
30486	55249	YY1AP1	0.711	0.462	C1865267	ArterialOcclusiveDisease,Progressive,withHypertension,HeartDefects,BoneFragility,andBrachysyndactyly	disease	C16;C05;C14	DiseaseorSyndrome	0.74	1	2017	2019	1	7	CTD_human;GENOMICS_ENGLAND;ORPHANET
30491	55250	ELP2	0.716	0.538	C4310641	MENTALRETARDATION,AUTOSOMALRECESSIVE58	disease		DiseaseorSyndrome	0.7	1	2015	2015	1	4	CTD_human;GENOMICS_ENGLAND;UNIPROT
30509	55275	VPS53	0.659	0.654	C4014488	PONTOCEREBELLARHYPOPLASIA,TYPE2E	disease	C16;C10	DiseaseorSyndrome	0.7	1	1989	2018	3	4	CTD_human;GENOMICS_ENGLAND;UNIPROT
30520	55280	CWF19L1	0.691	0.346	C4015301	SPINOCEREBELLARATAXIA,AUTOSOMALRECESSIVE17	disease		DiseaseorSyndrome	0.6	1	2014	2018	3	4	GENOMICS_ENGLAND;ORPHANET
30524	55294	FBXW7	0.465	0.808	C0006142	Malignantneoplasmofbreast	disease	C04;C17	NeoplasticProcess	0.6	1	2001	2019	1	1	CTD_human;UNIPROT
30535	55294	FBXW7	0.465	0.808	C0476089	EndometrialCarcinoma	disease	C04;C13	NeoplasticProcess	0.57	1	2002	2019	1	0	CGI;CTD_human
30544	55294	FBXW7	0.465	0.808	C1961099	PrecursorT-CellLymphoblasticLeukemia-Lymphoma	disease	C04;C20;C15	NeoplasticProcess	0.6	0.935	2007	2019	2	0	CGI;CTD_human
30576	55315	SLC29A3	0.578	0.769	C1864445	Histiocytosiswithjointcontracturesandsensorineuraldeafness	disease	C23;C05;C10;C09;C15	DiseaseorSyndrome	0.8	1	1998	2019	12	18	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30581	55325	UFSP2	0.736	0.192	C1840572	HIPDYSPLASIA,BEUKESTYPE	disease	C16;C05	DiseaseorSyndrome	0.71	1	2015	2018	1	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30586	55331	ACER3	0.743	0.423	C4540358	LEUKODYSTROPHY,PROGRESSIVE,EARLYCHILDHOOD-ONSET	disease		DiseaseorSyndrome	0.6	1	2016	2018	2	2	ORPHANET;UNIPROT
30590	55343	SLC35C1	0.705	0.577	C0398739	Congenitaldisorderofglycosylation,type2C	disease	C16;C18	DiseaseorSyndrome	0.9	1	2001	2016	5	6	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30637	55503	TRPV6	0.603	0.615	C1300287	Transientneonatalhyperparathyroidism	phenotype	C23;C19	DiseaseorSyndrome	0.61	1	2018	2019	2	6	GENOMICS_ENGLAND;UNIPROT
30644	55505	NOP10	0.631	0.654	C1857144	DYSKERATOSISCONGENITA,AUTOSOMALRECESSIVE1	disease		DiseaseorSyndrome	0.6	1	2007	2007	1	1	GENOMICS_ENGLAND;UNIPROT
30652	55521	TRIM36	0.78	0.231	C0002902	Anencephaly	disease	C16;C10	CongenitalAbnormality	0.61	1	2017	2017	1	0	CTD_human;UNIPROT
30656	55526	DHTKD1	0.711	0.385	C1859817	2-AMINOADIPIC2-OXOADIPICACIDURIA	disease		Finding	0.7	1	2012	2016	2	6	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30657	55526	DHTKD1	0.711	0.385	C3554366	CHARCOT-MARIE-TOOTHDISEASE,AXONAL,TYPE2Q	disease		DiseaseorSyndrome	0.9	1	2012	2018	1	3	CTD_human;GENOMICS_ENGLAND;ORPHANET
30680	55532	SLC30A10	0.578	0.654	C2750442	HypermanganesemiawithDystoniaPolycythemiaandCirrhosis	disease	C18	DiseaseorSyndrome	0.74	1	2012	2018	7	14	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30698	55572	FOXRED1	0.633	0.462	C0751651	MitochondrialDiseases	group	C18	DiseaseorSyndrome	0.51	1	2010	2016	2	0	CTD_human;GENOMICS_ENGLAND
30703	55572	FOXRED1	0.633	0.462	C1838979	MITOCHONDRIALCOMPLEXIDEFICIENCY	disease	C18	DiseaseorSyndrome	0.6	1	1998	2016	4	3	GENOMICS_ENGLAND;ORPHANET
30709	55572	FOXRED1	0.633	0.462	C4748791	MITOCHONDRIALCOMPLEXIDEFICIENCY,NUCLEARTYPE19	disease		DiseaseorSyndrome	0.6	1	2010	2015	3	3	GENOMICS_ENGLAND;UNIPROT
30731	55603	TENT5A	0.695	0.577	C4693736	OSTEOGENESISIMPERFECTA,TYPEXVIII	disease		DiseaseorSyndrome	0.6	1	2018	2018	1	3	GENOMICS_ENGLAND;UNIPROT
30734	55605	KIF21A	0.653	0.423	C1851102	FibrosisOfExtraocularMuscles,Congenital,1	disease	C23;C16;C11;C10	DiseaseorSyndrome	0.97	0.923	2001	2016	5	7	CTD_human;GENOMICS_ENGLAND;UNIPROT
30735	55605	KIF21A	0.653	0.423	C2751105	FIBROSISOFEXTRAOCULARMUSCLES,CONGENITAL,3B(disorder)	disease	C23;C16;C11;C10	DiseaseorSyndrome	0.6	1	2014	2014	0	3	CTD_human
30736	55612	FERMT1	0.599	0.577	C0406557	PoikilodermaofKindler	disease	C23;C16;C17;C07	DiseaseorSyndrome	1	0.957	2003	2019	6	24	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30745	55621	TRMT1	0.821	0.269	C3714756	IntellectualDisability	group	C23;C10;F03;F01	MentalorBehavioralDysfunction	0.52	1	2011	2017	2	0	CTD_human;GENOMICS_ENGLAND
30748	55624	POMGNT1	0.537	0.538	C0265221	Walker-Warburgcongenitalmusculardystrophy	disease	C16;C11;C10	DiseaseorSyndrome	0.72	1	2003	2009	1	0	CTD_human;ORPHANET
30750	55624	POMGNT1	0.537	0.538	C0457133	Muscleeyebraindisease	disease	C16;C11;C10	DiseaseorSyndrome	0.7	1	2001	2017	1	74	CTD_human;ORPHANET
30754	55624	POMGNT1	0.537	0.538	C3150412	MUSCULARDYSTROPHY-DYSTROGLYCANOPATHY(CONGENITALWITHMENTALRETARDATION),TYPEB,3	disease		DiseaseorSyndrome	0.9	1	2001	2017	5	13	CTD_human;GENOMICS_ENGLAND;UNIPROT
30755	55624	POMGNT1	0.537	0.538	C3150417	MUSCULARDYSTROPHY-DYSTROGLYCANOPATHY(LIMB-GIRDLE),TYPEC,3	disease		DiseaseorSyndrome	0.7	1	2001	2017	5	12	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30756	55624	POMGNT1	0.537	0.538	C3151519	MUSCULARDYSTROPHY-DYSTROGLYCANOPATHY(CONGENITALWITHBRAINANDEYEANOMALIES),TYPEA,3	disease	C16;C05;C10	DiseaseorSyndrome	0.6	1	2001	2016	13	18	GENOMICS_ENGLAND;UNIPROT
30758	55624	POMGNT1	0.537	0.538	C4310704	RETINITISPIGMENTOSA76	disease		DiseaseorSyndrome	0.7	1	2001	2017	4	13	CTD_human;GENOMICS_ENGLAND;UNIPROT
30764	55630	SLC39A4	0.628	0.692	C0221036	Acrodermatitisenteropathica	disease	C16;C17	DiseaseorSyndrome	1	0.957	2002	2019	10	9	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30770	55636	CHD7	0.441	0.846	C0162809	KallmannSyndrome	disease	C16;C13;C12;C19	DiseaseorSyndrome	0.6	1	2006	2018	1	0	CTD_human;ORPHANET
30771	55636	CHD7	0.441	0.846	C0265354	CHARGESyndrome	disease	C16;C11	DiseaseorSyndrome	1	0.981	2004	2020	24	204	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
30780	55636	CHD7	0.441	0.846	C2936502	FamilialCHARGESyndrome	disease	C16;C11	DiseaseorSyndrome	0.51	1	2005	2015	2	0	CTD_human
30781	55636	CHD7	0.441	0.846	C3552553	HYPOGONADOTROPICHYPOGONADISM5WITHORWITHOUTANOSMIA	disease		DiseaseorSyndrome	0.6	1	2004	2016	5	25	GENOMICS_ENGLAND;UNIPROT
30782	55640	FLVCR2	0.736	0.346	C1856972	EncephaloclasticProliferativeVasculopathy	disease	C16;C10	DiseaseorSyndrome	0.72	1	2010	2016	3	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30784	55644	OSGEP	0.626	0.615	C0795949	GallowayMowatsyndrome	disease	C23;C16;C13;C05;C12;C10	DiseaseorSyndrome	0.53	1	2017	2019	1	0	CTD_human;ORPHANET
30786	55644	OSGEP	0.626	0.615	C4540266	GALLOWAY-MOWATSYNDROME3	disease		DiseaseorSyndrome	0.6	1	2017	2017	2	12	GENOMICS_ENGLAND;UNIPROT
30787	55650	PIGV	0.636	0.615	C1855923	HyperphosphatasiawithMentalRetardation	disease	C23;C16;C18;C10;F03;F01	DiseaseorSyndrome	0.74	1	2010	2017	1	1	CTD_human;GENOMICS_ENGLAND;ORPHANET
30788	55650	PIGV	0.636	0.615	C4551502	HYPERPHOSPHATASIAWITHMENTALRETARDATIONSYNDROME1	disease	C23;C16;C18;C10;F03;F01	DiseaseorSyndrome	0.6	1	2010	2016	3	6	GENOMICS_ENGLAND;UNIPROT
30791	55651	NHP2	0.623	0.654	C3151441	DYSKERATOSISCONGENITA,AUTOSOMALRECESSIVE2	disease		DiseaseorSyndrome	0.7	1	2001	2014	4	0	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
30794	55654	TMEM127	0.638	0.615	C0031511	Pheochromocytoma	disease	C04	NeoplasticProcess	0.8	1	2010	2020	2	19	CTD_human;GENOMICS_ENGLAND;UNIPROT
30806	55670	PEX26	0.584	0.615	C0043459	ZellwegerSyndrome	disease	C16;C06;C18;C13;C12;C10	DiseaseorSyndrome	0.51	1	2003	2015	2	0	CTD_human;GENOMICS_ENGLAND
30809	55670	PEX26	0.584	0.615	C0282527	InfantileRefsumDisease(disorder)	disease	C16;C18;C10	DiseaseorSyndrome	0.61	1	2003	2006	1	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
30812	55670	PEX26	0.584	0.615	C1832200	Peroxisomebiogenesisdisorders	group	C16;C18	DiseaseorSyndrome	0.64	1	2003	2016	2	3	CTD_human;GENOMICS_ENGLAND
30816	55670	PEX26	0.584	0.615	C3553951	PEROXISOMEBIOGENESISDISORDER7B	disease	C16;C18	DiseaseorSyndrome	0.7	1	2003	2017	6	5	CTD_human;GENOMICS_ENGLAND;UNIPROT
30818	55670	PEX26	0.584	0.615	C3888385	PEROXISOMEBIOGENESISDISORDER7A(ZELLWEGER)	disease	C16;C18	DiseaseorSyndrome	0.7	1	2003	2017	7	7	CTD_human;GENOMICS_ENGLAND;UNIPROT
30825	55679	LIMS2	0.751	0.308	C4225192	MUSCULARDYSTROPHY,AUTOSOMALRECESSIVE,WITHCARDIOMYOPATHYANDTRIANGULARTONGUE	disease		DiseaseorSyndrome	0.7	1	2015	2015	1	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30834	55687	TRMU	0.716	0.385	C3278664	LIVERFAILURE,INFANTILE,TRANSIENT	disease		DiseaseorSyndrome	0.7	1	2009	2016	3	7	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30849	55690	PACS1	0.603	0.615	C3554343	MENTALRETARDATION,AUTOSOMALDOMINANT17	disease	C23	DiseaseorSyndrome	0.73	1	2012	2019	1	1	GENOMICS_ENGLAND;ORPHANET;UNIPROT
30861	55691	FRMD4A	0.65	0.538	C4225193	CORPUSCALLOSUM,AGENESISOF,WITHFACIALANOMALIESANDCEREBELLARATAXIA	disease		DiseaseorSyndrome	0.7	1	2015	2019	2	1	CTD_human;GENOMICS_ENGLAND;ORPHANET
30864	55697	VAC14	0.588	0.731	C4310743	STRIATONIGRALDEGENERATION,CHILDHOOD-ONSET	disease		DiseaseorSyndrome	0.7	1	2008	2016	2	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30874	55699	IARS2	0.59	0.654	C4014942	CATARACTS,GROWTHHORMONEDEFICIENCY,SENSORYNEUROPATHY,SENSORINEURALHEARINGLOSS,ANDSKELETALDYSPLASIA	disease		DiseaseorSyndrome	0.73	1	2014	2018	5	1	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
30880	55703	POLR3B	0.628	0.654	C2676243	Leukodystrophy,Hypomyelinating,withHypodontiaandHypogonadotropicHypogonadism	disease	C23;C16;C10;C19;C07	DiseaseorSyndrome	0.73	1	2011	2018	2	2	CTD_human;GENOMICS_ENGLAND;ORPHANET
30881	55703	POLR3B	0.628	0.654	C3280644	LEUKODYSTROPHY,HYPOMYELINATING,8,WITHORWITHOUTOLIGODONTIAAND/ORHYPOGONADOTROPICHYPOGONADISM	disease		DiseaseorSyndrome	0.6	1	2011	2015	5	14	GENOMICS_ENGLAND;UNIPROT
30885	55704	CCDC88A	0.61	0.615	C1850056	Progressiveencephalopathywithedema,hypsarrhythmia,andopticatrophy-likesyndrome	disease	C11;C10	DiseaseorSyndrome	0.54	0.75	2003	2020	2	0	GENOMICS_ENGLAND;ORPHANET
30892	55714	TENM3	0.599	0.692	C3554592	MICROPHTHALMIA,ISOLATED,WITHCOLOBOMA9	disease		DiseaseorSyndrome	0.6	1	2012	2012	1	2	CTD_human;GENOMICS_ENGLAND
30900	55717	WDR11	0.524	0.808	C0162809	KallmannSyndrome	disease	C16;C13;C12;C19	DiseaseorSyndrome	0.74	1	2010	2018	2	0	GENOMICS_ENGLAND;ORPHANET
30905	55717	WDR11	0.524	0.808	C3540450	HYPOGONADOTROPICHYPOGONADISM14WITHORWITHOUTANOSMIA	disease		DiseaseorSyndrome	0.7	1	2010	2018	3	6	CTD_human;GENOMICS_ENGLAND;UNIPROT
30934	55737	VPS35	0.656	0.5	C3280133	PARKINSONDISEASE17	disease		DiseaseorSyndrome	0.9	1	2011	2015	8	1	CTD_human;GENOMICS_ENGLAND;UNIPROT
30957	55743	CHFR	0.633	0.5	C0007131	Non-SmallCellLungCarcinoma	disease	C04;C08	NeoplasticProcess	0.55	0.8	2008	2015	1	1	CTD_human;UNIPROT
30972	55746	NUP133	0.678	0.577	C4748549	NEPHROTICSYNDROME,TYPE18	disease		DiseaseorSyndrome	0.6	1	2018	2018	2	3	GENOMICS_ENGLAND;UNIPROT
30981	55750	AGK	0.65	0.654	C1859317	Cataractandcardiomyopathy	disease	C11;C14	DiseaseorSyndrome	0.78	1	1986	2017	4	14	CTD_human;GENOMICS_ENGLAND;ORPHANET
30982	55750	AGK	0.65	0.654	C3553494	CATARACT38	disease		DiseaseorSyndrome	0.6	1	2016	2016	1	1	CTD_human;GENOMICS_ENGLAND
30988	55755	CDK5RAP2	0.682	0.577	C1858108	Microcephaly,PrimaryAutosomalRecessive,3	disease	C16;C05;C10	DiseaseorSyndrome	0.6	1	2005	2017	0	15	CTD_human;GENOMICS_ENGLAND
30989	55755	CDK5RAP2	0.682	0.577	C3711387	AutosomalRecessivePrimaryMicrocephaly	disease	C16;C05;C10	DiseaseorSyndrome	0.69	0.889	2007	2017	0	2	GENOMICS_ENGLAND;ORPHANET
31012	55764	IFT122	0.56	0.846	C0432235	CRANIOECTODERMALDYSPLASIA1	disease	C16;C17;C05	DiseaseorSyndrome	0.73	1	2009	2018	8	10	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
31026	55768	NGLY1	0.601	0.654	C3808991	NGLY1deficiency	disease	C16;C18	DiseaseorSyndrome	0.77	1	2012	2020	7	19	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET
31028	55773	TBC1D23	0.729	0.308	C4540164	PONTOCEREBELLARHYPOPLASIA,TYPE11	disease		CongenitalAbnormality	0.6	1	2017	2018	3	4	GENOMICS_ENGLAND;UNIPROT
31030	55775	TDP1	0.612	0.538	C1846574	SPINOCEREBELLARATAXIA,AUTOSOMALRECESSIVE,WITHAXONALNEUROPATHY	disease	C16;C10	DiseaseorSyndrome	0.9	0.923	2002	2020	5	0	CTD_human;GENOMICS_ENGLAND;UNIPROT
31034	55777	MBD5	0.581	0.808	C1969562	MentalRetardation,AutosomalDominant1	disease	C23;C10;F03;F01	DiseaseorSyndrome	0.61	1	2007	2017	2	0	CTD_human;GENOMICS_ENGLAND;UNIPROT
31038	55779	CFAP44	0.792	0.077	C4539824	SPERMATOGENICFAILURE20	disease		DiseaseorSyndrome	0.6	1	2017	2017	1	6	GENOMICS_ENGLAND
31040	55780	ERMARD	0.647	0.538	C1868720	PeriventricularNodularHeterotopia	disease	C16;C10	DiseaseorSyndrome	0.72	1	2013	2017	1	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
31041	55780	ERMARD	0.647	0.538	C3809872	PERIVENTRICULARNODULARHETEROTOPIA6	disease		DiseaseorSyndrome	0.6	1	2013	2013	1	1	GENOMICS_ENGLAND;UNIPROT
31055	55788	LMBRD1	0.716	0.385	C1848578	METHYLMALONICACIDURIAANDHOMOCYSTINURIA,cblFTYPE(disorder)	disease	C16;C18	DiseaseorSyndrome	0.63	1	2009	2016	2	3	CTD_human;GENOMICS_ENGLAND
31063	55800	SCN3B	0.686	0.269	C1142166	BrugadaSyndrome(disorder)	disease	C16;C14	DiseaseorSyndrome	0.53	0.917	2001	2016	11	0	CLINGEN
31067	55800	SCN3B	0.686	0.269	C2751088	BrugadaSyndrome7	disease	C16;C14	DiseaseorSyndrome	0.9	1	2009	2016	4	4	CTD_human;GENOMICS_ENGLAND;UNIPROT
31074	55806	HR	0.722	0.192	C0263505	Alopeciauniversalis	disease	C23;C17	DiseaseorSyndrome	0.71	1	1998	1998	1	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
31075	55806	HR	0.722	0.192	C1859592	ATRICHIAWITHPAPULARLESIONS	disease	C23;C17	DiseaseorSyndrome	0.9	1	1998	2008	2	2	CTD_human;GENOMICS_ENGLAND;ORPHANET
31076	55806	HR	0.722	0.192	C1859877	Alopeciauniversaliscongenita	disease	C23;C17	CongenitalAbnormality	0.9	1	1998	2014	4	4	CTD_human;GENOMICS_ENGLAND;UNIPROT
31077	55806	HR	0.722	0.192	C2750815	MarieUnnaHereditaryHypotrichosis1	disease	C17	DiseaseorSyndrome	0.61	1	1999	2012	1	4	GENOMICS_ENGLAND
31078	55806	HR	0.722	0.192	C2931059	MarieUnnacongenitalhypotrichosis	disease	C17	DiseaseorSyndrome	0.51	1	2009	2009	1	0	CTD_human;ORPHANET
31091	55812	SPATA7	0.656	0.385	C0035334	RetinitisPigmentosa	disease	C16;C11	DiseaseorSyndrome	0.65	1	2009	2018	1	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
31092	55812	SPATA7	0.656	0.385	C0339527	LeberCongenitalAmaurosis	disease	C11	DiseaseorSyndrome	0.67	1	2005	2018	2	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
31094	55812	SPATA7	0.656	0.385	C1858677	LEBERCONGENITALAMAUROSIS3(disorder)	disease	C16;C11	DiseaseorSyndrome	0.7	1	2015	2015	0	0	CTD_human;GENOMICS_ENGLAND
31103	55823	VPS11	0.633	0.654	C4225247	LEUKODYSTROPHY,HYPOMYELINATING,12	disease		DiseaseorSyndrome	0.7	1	2015	2016	2	1	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
31124	55835	CENPJ	0.546	0.846	C0265202	Seckelsyndrome	disease	C23;C16;C05;C10;C19	DiseaseorSyndrome	0.71	1	2010	2010	1	0	GENOMICS_ENGLAND;ORPHANET
31126	55835	CENPJ	0.546	0.846	C1842109	Microcephaly,PrimaryAutosomalRecessive,6	disease	C16;C05;C10	DiseaseorSyndrome	0.71	1	2005	2011	4	11	CTD_human;GENOMICS_ENGLAND;UNIPROT
31128	55835	CENPJ	0.546	0.846	C3888212	SECKELSYNDROME4	disease		DiseaseorSyndrome	0.6	1	2006	2010	2	13	CTD_human;GENOMICS_ENGLAND
